tau,prob_actions,results
0.5,"[0.07701764852142148, 0.0821503188836622, 0.0988926182350283, 0.07701764852142148, 0.0996933638228837, 0.07701764852142148, 0.08634235895553752, 0.07701764852142148, 0.09098560105520763, 0.12424997536823457, 0.10961516959376008]","([367], [7], [1], [402])"
0.5,"[0.07701764852142148, 0.0821503188836622, 0.0988926182350283, 0.07701764852142148, 0.0996933638228837, 0.07701764852142148, 0.08634235895553752, 0.07701764852142148, 0.09098560105520763, 0.12424997536823457, 0.10961516959376008]","([368], [5], [1], [403])"
0.5,"[0.07701764852142148, 0.0821503188836622, 0.0988926182350283, 0.07701764852142148, 0.0996933638228837, 0.07701764852142148, 0.08634235895553752, 0.07701764852142148, 0.09098560105520763, 0.12424997536823457, 0.10961516959376008]","([369], [5], [1], [404])"
0.5,"[0.07701764852142148, 0.0821503188836622, 0.0988926182350283, 0.07701764852142148, 0.0996933638228837, 0.07701764852142148, 0.08634235895553752, 0.07701764852142148, 0.09098560105520763, 0.12424997536823457, 0.10961516959376008]","([370], [6], [1], [405])"
0.5,"[0.07703873156496106, 0.08217280695987675, 0.09891968939879427, 0.07703873156496106, 0.09972065418516346, 0.07703873156496106, 0.08609225155552967, 0.07703873156496106, 0.09101050772822801, 0.12428398793146872, 0.10964517598109481]","([371], [9], [1], [406])"
0.5,"[0.07713578934065753, 0.08227633293576246, 0.0990443140496757, 0.07713578934065753, 0.0998462879370386, 0.07713578934065753, 0.08620071547064014, 0.07713578934065753, 0.0911251679421966, 0.1231807110920589, 0.10978331320999762]","([372], [9], [1], [407])"
0.5,"[0.0772281072229375, 0.08237480313854793, 0.09916285255693798, 0.0772281072229375, 0.09996578626504762, 0.0772281072229375, 0.08630388246447387, 0.0772281072229375, 0.09123422863372176, 0.12213131365169905, 0.10991470439782183]","([373], [0], [1], [408])"
0.5,"[0.0772281072229375, 0.08237480313854793, 0.09916285255693798, 0.0772281072229375, 0.09996578626504762, 0.0772281072229375, 0.08630388246447387, 0.0772281072229375, 0.09123422863372176, 0.12213131365169905, 0.10991470439782183]","([374], [10], [1], [409])"
0.5,"[0.07728556914843539, 0.08243609448662131, 0.09923663512976909, 0.07728556914843539, 0.10004016626436726, 0.07728556914843539, 0.08636809726194439, 0.07728556914843539, 0.091302111877752, 0.12222218601279103, 0.10925243237301344]","([375], [4], [1], [410])"
0.5,"[0.07734772045000717, 0.08250238772383611, 0.09931643898066747, 0.07734772045000717, 0.09931643898066747, 0.07734772045000717, 0.08643755252659797, 0.07734772045000717, 0.09137553496503696, 0.12232047432230782, 0.10934029070085759]","([376], [0], [1], [411])"
0.5,"[0.07734772045000717, 0.08250238772383611, 0.09931643898066747, 0.07734772045000717, 0.09931643898066747, 0.07734772045000717, 0.08643755252659797, 0.07734772045000717, 0.09137553496503696, 0.12232047432230782, 0.10934029070085759]","([377], [6], [1], [412])"
0.5,"[0.0773677728515412, 0.0825237764731946, 0.0993421867739028, 0.0773677728515412, 0.0993421867739028, 0.0773677728515412, 0.08620071140294781, 0.0773677728515412, 0.09139922407839217, 0.12235218591319473, 0.10936863717830032]","([378], [6], [1], [413])"
0.5,"[0.07738672394859973, 0.08254399052408348, 0.09936652046420008, 0.07738672394859973, 0.09936652046420008, 0.07738672394859973, 0.08597687790778635, 0.07738672394859973, 0.0914216121542375, 0.1223821558614704, 0.10939542682962326]","([379], [2], [1], [414])"
0.5,"[0.07744480231742025, 0.08260593939697747, 0.09869059931483955, 0.07744480231742025, 0.09944109456592538, 0.07744480231742025, 0.08604140314635933, 0.07744480231742025, 0.09149022364000586, 0.12247400308826208, 0.10947752757794939]","([380], [0], [1], [415])"
0.5,"[0.07744480231742025, 0.08260593939697747, 0.09869059931483955, 0.07744480231742025, 0.09944109456592538, 0.07744480231742025, 0.08604140314635933, 0.07744480231742025, 0.09149022364000586, 0.12247400308826208, 0.10947752757794939]","([381], [6], [1], [416])"
0.5,"[0.07746276728008245, 0.0826251015947304, 0.098713492690234, 0.07746276728008245, 0.09946416203459349, 0.07746276728008245, 0.08582939108646695, 0.07746276728008245, 0.0915114467357136, 0.12250241352804282, 0.10950292320988898]","([382], [2], [1], [417])"
0.5,"[0.07751713285468045, 0.08268309024246583, 0.09808094416959887, 0.07751713285468045, 0.09953396881417016, 0.07751713285468045, 0.08588962859575887, 0.07751713285468045, 0.09157567207336637, 0.12258838920816556, 0.1095797754777526]","([383], [9], [1], [418])"
0.5,"[0.07760570533294435, 0.08277756543709179, 0.09819301323066502, 0.07760570533294435, 0.09964769812748003, 0.07760570533294435, 0.08598776763911273, 0.07760570533294435, 0.09168030809285674, 0.12158584282953405, 0.10970498331148225]","([384], [2], [1], [419])"
0.5,"[0.07765679629578359, 0.08283206124383082, 0.097599317354163, 0.07765679629578359, 0.09971330022232867, 0.07765679629578359, 0.08604437685131217, 0.07765679629578359, 0.09174066493381022, 0.12166588768900838, 0.10977720652241242]","([385], [5], [1], [420])"
0.5,"[0.07765679629578359, 0.08283206124383082, 0.097599317354163, 0.07765679629578359, 0.09971330022232867, 0.07765679629578359, 0.08604437685131217, 0.07765679629578359, 0.09174066493381022, 0.12166588768900838, 0.10977720652241242]","([386], [2], [1], [421])"
0.5,"[0.07770479572376639, 0.08288325948722983, 0.09704154625563235, 0.07770479572376639, 0.09977493270784504, 0.07770479572376639, 0.08609756061715113, 0.07770479572376639, 0.09179736955786927, 0.1217410890016127, 0.10984505947759428]","([387], [10], [1], [422])"
0.5,"[0.07776040085239824, 0.08294257029632839, 0.09711098865763496, 0.07776040085239824, 0.09984633110630653, 0.07776040085239824, 0.08615917156263285, 0.07776040085239824, 0.09186305925558726, 0.12182820626188814, 0.10920806945002909]","([388], [8], [1], [423])"
0.5,"[0.07779251881513652, 0.08297682868945641, 0.0971510991390753, 0.07779251881513652, 0.09988757138679472, 0.07779251881513652, 0.08619475853275486, 0.07779251881513652, 0.09148796463024635, 0.121878525881467, 0.10925317647965943]","([389], [5], [1], [424])"
0.5,"[0.07779251881513652, 0.08297682868945641, 0.0971510991390753, 0.07779251881513652, 0.09988757138679472, 0.07779251881513652, 0.08619475853275486, 0.07779251881513652, 0.09148796463024635, 0.121878525881467, 0.10925317647965943]","([390], [1], [1], [425])"
0.5,"[0.07780552194359723, 0.08282354698217125, 0.09716733808134694, 0.07780552194359723, 0.09990426773423472, 0.07780552194359723, 0.08620916610735088, 0.07780552194359723, 0.09150325697165418, 0.12189889804774695, 0.10927143830110632]","([391], [7], [1], [426])"
0.5,"[0.07780552194359723, 0.08282354698217125, 0.09716733808134694, 0.07780552194359723, 0.09990426773423472, 0.07780552194359723, 0.08620916610735088, 0.07780552194359723, 0.09150325697165418, 0.12189889804774695, 0.10927143830110632]","([392], [9], [1], [427])"
0.5,"[0.07789039930534658, 0.082913898463441, 0.09727333707857146, 0.07789039930534658, 0.10001325242402229, 0.07789039930534658, 0.08630321093084178, 0.07789039930534658, 0.09160307707245444, 0.12094098525414172, 0.10939064155514114]","([393], [4], [1], [428])"
0.5,"[0.07794923643376238, 0.08297653026061826, 0.09734681575984883, 0.07794923643376238, 0.09933341721567959, 0.07794923643376238, 0.08636840295899313, 0.07794923643376238, 0.09167227253244772, 0.1210323420881494, 0.10947327344921366]","([394], [10], [1], [429])"
0.5,"[0.07800277368086975, 0.08303352036350976, 0.09741367569034834, 0.07800277368086975, 0.0994016415876786, 0.07800277368086975, 0.08642772267452895, 0.07800277368086975, 0.0917352350620632, 0.12111546975819225, 0.1088616401401999]","([395], [3], [1], [430])"
0.5,"[0.07800277368086975, 0.08303352036350976, 0.09741367569034834, 0.07800277368086975, 0.0994016415876786, 0.07800277368086975, 0.08642772267452895, 0.07800277368086975, 0.0917352350620632, 0.12111546975819225, 0.1088616401401999]","([396], [2], [1], [431])"
0.5,"[0.07804830032176577, 0.08308198322047672, 0.09688687745580583, 0.07804830032176577, 0.0994596577661744, 0.07804830032176577, 0.0864781665716878, 0.07804830032176577, 0.09178877671073929, 0.12118615930214607, 0.1089251776859068]","([397], [9], [1], [432])"
0.5,"[0.07812963565324411, 0.08316856423014966, 0.09698784475760847, 0.07812963565324411, 0.09956330620181982, 0.07812963565324411, 0.08656828679614817, 0.07812963565324411, 0.09188443120352108, 0.1202703339126599, 0.10903869028511648]","([398], [2], [1], [433])"
0.5,"[0.07817265282612154, 0.083214355772316, 0.0964906578749652, 0.07817265282612154, 0.09961812447812844, 0.07817265282612154, 0.0866159501818491, 0.07817265282612154, 0.091935021589983, 0.12033655321219573, 0.1090987255860763]","([399], [1], [1], [434])"
0.5,"[0.07818496334535129, 0.08306998166072077, 0.09650585308782184, 0.07818496334535129, 0.09963381220001946, 0.07818496334535129, 0.08662959033965068, 0.07818496334535129, 0.0919494993876559, 0.12035550364305363, 0.10911590629967259]","([400], [8], [1], [435])"
0.5,"[0.07821558878186723, 0.08310252058305155, 0.09654365490738785, 0.07821558878186723, 0.09967283925662744, 0.07821558878186723, 0.08666352357829184, 0.07821558878186723, 0.09159381151917241, 0.12040264748860206, 0.10915864753939791]","([401], [10], [1], [436])"
0.5,"[0.0782672112401979, 0.08315736842697609, 0.09660737392913489, 0.0782672112401979, 0.09973862354683558, 0.0782672112401979, 0.08672072169192091, 0.0782672112401979, 0.09165426363354164, 0.12048211349722879, 0.10857069031357049]","([402], [5], [1], [437])"
0.5,"[0.0782672112401979, 0.08315736842697609, 0.09660737392913489, 0.0782672112401979, 0.09973862354683558, 0.0782672112401979, 0.08672072169192091, 0.0782672112401979, 0.09165426363354164, 0.12048211349722879, 0.10857069031357049]","([403], [2], [1], [438])"
0.5,"[0.0783079385940848, 0.08320064043729257, 0.09613728191234021, 0.0783079385940848, 0.0997905238273364, 0.0783079385940848, 0.08676584793911572, 0.0783079385940848, 0.09170195711298336, 0.12054480792054718, 0.10862718647404533]","([404], [0], [1], [439])"
0.5,"[0.0783079385940848, 0.08320064043729257, 0.09613728191234021, 0.0783079385940848, 0.0997905238273364, 0.0783079385940848, 0.08676584793911572, 0.0783079385940848, 0.09170195711298336, 0.12054480792054718, 0.10862718647404533]","([405], [2], [1], [440])"
0.5,"[0.07834646544713374, 0.08324157445886503, 0.09569258898922953, 0.07834646544713374, 0.09983961993325104, 0.07834646544713374, 0.08680853601306113, 0.07834646544713374, 0.09174707371149715, 0.12060411496123741, 0.10868063014432375]","([406], [2], [1], [441])"
0.5,"[0.07838296498005048, 0.08328035449277803, 0.0952712962362423, 0.07838296498005048, 0.09988613255476309, 0.07838296498005048, 0.086848977799421, 0.07838296498005048, 0.09178981623112246, 0.12066030120829782, 0.1087312615571734]","([407], [1], [1], [442])"
0.5,"[0.07839459227783863, 0.08314436866589237, 0.0952854287423587, 0.07839459227783863, 0.09990094962385988, 0.07839459227783863, 0.08686186094217692, 0.07839459227783863, 0.09180343229588232, 0.1206781999092938, 0.10874739070918148]","([408], [9], [1], [443])"
0.5,"[0.07847282656928116, 0.08322734302140605, 0.09538051933197532, 0.07847282656928116, 0.10000064629656606, 0.07847282656928116, 0.08694854518845893, 0.07847282656928116, 0.09189504800901986, 0.11980067614163062, 0.10885591573381842]","([409], [2], [1], [444])"
0.5,"[0.0785075337577146, 0.08326415305111116, 0.09498042161473069, 0.0785075337577146, 0.10004487487129972, 0.0785075337577146, 0.08698700104220858, 0.0785075337577146, 0.09193569161632682, 0.11985366193076401, 0.10890406084270059]","([410], [8], [1], [445])"
0.5,"[0.07853670675411974, 0.08329509358282029, 0.09501571585167456, 0.07853670675411974, 0.10008205103306757, 0.07853670675411974, 0.08701932496511423, 0.07853670675411974, 0.09159825958227694, 0.11989819893608426, 0.10894452903248314]","([411], [5], [1], [446])"
0.5,"[0.07853670675411974, 0.08329509358282029, 0.09501571585167456, 0.07853670675411974, 0.10008205103306757, 0.07853670675411974, 0.08701932496511423, 0.07853670675411974, 0.09159825958227694, 0.11989819893608426, 0.10894452903248314]","([412], [7], [1], [447])"
0.5,"[0.07853670675411974, 0.08329509358282029, 0.09501571585167456, 0.07853670675411974, 0.10008205103306757, 0.07853670675411974, 0.08701932496511423, 0.07853670675411974, 0.09159825958227694, 0.11989819893608426, 0.10894452903248314]","([413], [7], [1], [448])"
0.5,"[0.07853670675411974, 0.08329509358282029, 0.09501571585167456, 0.07853670675411974, 0.10008205103306757, 0.07853670675411974, 0.08701932496511423, 0.07853670675411974, 0.09159825958227694, 0.11989819893608426, 0.10894452903248314]","([414], [9], [1], [449])"
0.5,"[0.07861164625137383, 0.08337457351895222, 0.09510637957149994, 0.07861164625137383, 0.10017754903519362, 0.07861164625137383, 0.08710235855200364, 0.07861164625137383, 0.09168566237526565, 0.11905840835623942, 0.10904848358535024]","([415], [5], [1], [450])"
0.5,"[0.07861164625137383, 0.08337457351895222, 0.09510637957149994, 0.07861164625137383, 0.10017754903519362, 0.07861164625137383, 0.08710235855200364, 0.07861164625137383, 0.09168566237526565, 0.11905840835623942, 0.10904848358535024]","([416], [5], [1], [451])"
0.5,"[0.07861164625137383, 0.08337457351895222, 0.09510637957149994, 0.07861164625137383, 0.10017754903519362, 0.07861164625137383, 0.08710235855200364, 0.07861164625137383, 0.09168566237526565, 0.11905840835623942, 0.10904848358535024]","([417], [9], [1], [452])"
0.5,"[0.07868338074031164, 0.08345065426152648, 0.09519316579031885, 0.07868338074031164, 0.1002689627839924, 0.07868338074031164, 0.08718184096299432, 0.07868338074031164, 0.09176932713038836, 0.11825453389394201, 0.10914799221559092]","([418], [4], [1], [453])"
0.5,"[0.07873947375654305, 0.0835101458448821, 0.09526102855553759, 0.07873947375654305, 0.09962754871154644, 0.07873947375654305, 0.08724399249199842, 0.07873947375654305, 0.09183474905694818, 0.11833883700124041, 0.10922580331167461]","([419], [0], [1], [454])"
0.5,"[0.07873947375654305, 0.0835101458448821, 0.09526102855553759, 0.07873947375654305, 0.09962754871154644, 0.07873947375654305, 0.08724399249199842, 0.07873947375654305, 0.09183474905694818, 0.11833883700124041, 0.10922580331167461]","([420], [3], [1], [455])"
0.5,"[0.07873947375654305, 0.0835101458448821, 0.09526102855553759, 0.07873947375654305, 0.09962754871154644, 0.07873947375654305, 0.08724399249199842, 0.07873947375654305, 0.09183474905694818, 0.11833883700124041, 0.10922580331167461]","([421], [10], [1], [456])"
0.5,"[0.0787896210644609, 0.08356333148098244, 0.09532169805081914, 0.0787896210644609, 0.09969099914020672, 0.0787896210644609, 0.08729955612668826, 0.0787896210644609, 0.09189323643588032, 0.11841420420671717, 0.10865849030086235]","([422], [0], [1], [457])"
0.5,"[0.0787896210644609, 0.08356333148098244, 0.09532169805081914, 0.0787896210644609, 0.09969099914020672, 0.0787896210644609, 0.08729955612668826, 0.0787896210644609, 0.09189323643588032, 0.11841420420671717, 0.10865849030086235]","([423], [3], [1], [458])"
0.5,"[0.0787896210644609, 0.08356333148098244, 0.09532169805081914, 0.0787896210644609, 0.09969099914020672, 0.0787896210644609, 0.08729955612668826, 0.0787896210644609, 0.09189323643588032, 0.11841420420671717, 0.10865849030086235]","([424], [7], [1], [459])"
0.5,"[0.0787896210644609, 0.08356333148098244, 0.09532169805081914, 0.0787896210644609, 0.09969099914020672, 0.0787896210644609, 0.08729955612668826, 0.0787896210644609, 0.09189323643588032, 0.11841420420671717, 0.10865849030086235]","([425], [1], [1], [460])"
0.5,"[0.07880067873984255, 0.08343471480468148, 0.09533507590921766, 0.07880067873984255, 0.09970499020517279, 0.07880067873984255, 0.08731180812307521, 0.07880067873984255, 0.09190613312918268, 0.11843082296706915, 0.10867373990223084]","([426], [1], [1], [461])"
0.5,"[0.07881110789278617, 0.0833134087487567, 0.09534769336510066, 0.07881110789278617, 0.09971818601273082, 0.07881110789278617, 0.08732336371136787, 0.07881110789278617, 0.091918296769575, 0.11844649711081658, 0.10868812271050764]","([427], [1], [1], [462])"
0.5,"[0.07882096061848332, 0.08319880737116732, 0.0953596134445628, 0.07882096061848332, 0.09973065247792932, 0.07882096061848332, 0.08733428061347222, 0.07882096061848332, 0.09192978811627515, 0.11846130493267094, 0.10870171056998883]","([428], [6], [1], [463])"
0.5,"[0.07883859264922871, 0.08321741871411514, 0.095380945126173, 0.07883859264922871, 0.09975296194887398, 0.07883859264922871, 0.08713011981794001, 0.07883859264922871, 0.0919503525554518, 0.11848780439873076, 0.10872602684180037]","([429], [4], [1], [464])"
0.5,"[0.07889132037680205, 0.08327307502704348, 0.09544473647912975, 0.07889132037680205, 0.09915087128520275, 0.07889132037680205, 0.08718839296903029, 0.07889132037680205, 0.09201184950734931, 0.11856704975891745, 0.10879874346611854]","([430], [0], [1], [465])"
0.5,"[0.07889132037680205, 0.08327307502704348, 0.09544473647912975, 0.07889132037680205, 0.09915087128520275, 0.07889132037680205, 0.08718839296903029, 0.07889132037680205, 0.09201184950734931, 0.11856704975891745, 0.10879874346611854]","([431], [8], [1], [466])"
0.5,"[0.07891919558683361, 0.08330249847242716, 0.09547846062093718, 0.07891919558683361, 0.09918590494097991, 0.07891919558683361, 0.08721919984049242, 0.07891919558683361, 0.091691023841354, 0.11860894386588722, 0.1088371860705876]","([432], [8], [1], [467])"
0.5,"[0.07894562990542613, 0.08333040099687382, 0.09551044153544105, 0.07894562990542613, 0.09921912767965078, 0.07894562990542613, 0.08724841428064002, 0.07894562990542613, 0.09138678190531181, 0.11864867243365528, 0.10887364154672252]","([433], [5], [1], [468])"
0.5,"[0.07894562990542613, 0.08333040099687382, 0.09551044153544105, 0.07894562990542613, 0.09921912767965078, 0.07894562990542613, 0.08724841428064002, 0.07894562990542613, 0.09138678190531181, 0.11864867243365528, 0.10887364154672252]","([434], [10], [1], [469])"
0.5,"[0.07899399170942603, 0.08338144889559947, 0.09556895088243106, 0.07899399170942603, 0.09927990895420181, 0.07899399170942603, 0.08730186233996638, 0.07899399170942603, 0.09144276511350181, 0.11872135617622545, 0.10832774080036961]","([435], [6], [1], [470])"
0.5,"[0.07901079508613898, 0.08339918555969687, 0.09558928003720583, 0.07901079508613898, 0.09930102749339807, 0.07901079508613898, 0.08710771579412893, 0.07901079508613898, 0.09146221655780315, 0.11874661024464928, 0.10835078396856178]","([436], [5], [1], [471])"
0.5,"[0.07901079508613898, 0.08339918555969687, 0.09558928003720583, 0.07901079508613898, 0.09930102749339807, 0.07901079508613898, 0.08710771579412893, 0.07901079508613898, 0.09146221655780315, 0.11874661024464928, 0.10835078396856178]","([437], [3], [1], [472])"
0.5,"[0.07901079508613898, 0.08339918555969687, 0.09558928003720583, 0.07901079508613898, 0.09930102749339807, 0.07901079508613898, 0.08710771579412893, 0.07901079508613898, 0.09146221655780315, 0.11874661024464928, 0.10835078396856178]","([438], [9], [1], [473])"
0.5,"[0.07908009730542849, 0.08347233693907388, 0.09567312363401616, 0.07908009730542849, 0.0993881267508542, 0.07908009730542849, 0.08718412001225118, 0.07908009730542849, 0.09154244021055444, 0.11797364225211276, 0.1084458209794233]","([439], [5], [1], [474])"
0.5,"[0.07908009730542849, 0.08347233693907388, 0.09567312363401616, 0.07908009730542849, 0.0993881267508542, 0.07908009730542849, 0.08718412001225118, 0.07908009730542849, 0.09154244021055444, 0.11797364225211276, 0.1084458209794233]","([440], [6], [1], [475])"
0.5,"[0.07909609712103584, 0.08348922541095045, 0.09569248062001999, 0.07909609712103584, 0.09940823537180633, 0.07909609712103584, 0.08699943529054617, 0.07909609712103584, 0.09156096145943401, 0.11799751117219351, 0.1084677621909061]","([441], [8], [1], [476])"
0.5,"[0.07912129508463021, 0.08351582291119383, 0.09572296576063608, 0.07912129508463021, 0.0994399042554435, 0.07912129508463021, 0.08702715105254928, 0.07912129508463021, 0.09127155636039568, 0.11803510211661386, 0.10850231720464676]","([442], [8], [1], [477])"
0.5,"[0.07914525430156359, 0.08354111286273418, 0.09575195223386952, 0.07914525430156359, 0.09947001627819721, 0.07914525430156359, 0.08705350429144575, 0.07914525430156359, 0.09099637858567124, 0.11807084506817123, 0.10853517347365627]","([443], [5], [1], [478])"
0.5,"[0.07914525430156359, 0.08354111286273418, 0.09575195223386952, 0.07914525430156359, 0.09947001627819721, 0.07914525430156359, 0.08705350429144575, 0.07914525430156359, 0.09099637858567124, 0.11807084506817123, 0.10853517347365627]","([444], [0], [1], [479])"
0.5,"[0.07914525430156359, 0.08354111286273418, 0.09575195223386952, 0.07914525430156359, 0.09947001627819721, 0.07914525430156359, 0.08705350429144575, 0.07914525430156359, 0.09099637858567124, 0.11807084506817123, 0.10853517347365627]","([445], [1], [1], [480])"
0.5,"[0.07915465397003081, 0.08343226982749544, 0.09576332419311118, 0.07915465397003081, 0.09948182981248546, 0.07915465397003081, 0.08706384318145843, 0.07915465397003081, 0.09100718575026968, 0.11808486772574027, 0.1085480636293161]","([446], [6], [1], [481])"
0.5,"[0.07916990360113081, 0.08344834356760915, 0.09578177358671737, 0.07916990360113081, 0.09950099559907796, 0.07916990360113081, 0.08688796041385013, 0.07916990360113081, 0.0910247188445419, 0.11810761750204517, 0.10856897608163499]","([447], [10], [1], [482])"
0.5,"[0.07921660284604266, 0.08349756649774413, 0.09583827152721446, 0.07921660284604266, 0.09955968736389133, 0.07921660284604266, 0.08693921224009588, 0.07921660284604266, 0.09107841078358693, 0.11817728458896586, 0.10804315561433064]","([448], [3], [1], [483])"
0.5,"[0.07921660284604266, 0.08349756649774413, 0.09583827152721446, 0.07921660284604266, 0.09955968736389133, 0.07921660284604266, 0.08693921224009588, 0.07921660284604266, 0.09107841078358693, 0.11817728458896586, 0.10804315561433064]","([449], [2], [1], [484])"
0.5,"[0.07925017273413587, 0.08353295054430357, 0.09545511184916064, 0.07925017273413587, 0.09960187810981232, 0.07925017273413587, 0.08697605476452834, 0.07925017273413587, 0.09111700739020556, 0.11822736497712037, 0.10808894142832547]","([450], [10], [1], [485])"
0.5,"[0.07929513814975578, 0.08358034594685722, 0.09550927171568536, 0.07929513814975578, 0.09965839079226103, 0.07929513814975578, 0.08702540373521873, 0.07929513814975578, 0.09116870587824655, 0.11829444549468184, 0.10758288383802594]","([451], [5], [1], [486])"
0.5,"[0.07929513814975578, 0.08358034594685722, 0.09550927171568536, 0.07929513814975578, 0.09965839079226103, 0.07929513814975578, 0.08702540373521873, 0.07929513814975578, 0.09116870587824655, 0.11829444549468184, 0.10758288383802594]","([452], [3], [1], [487])"
0.5,"[0.07929513814975578, 0.08358034594685722, 0.09550927171568536, 0.07929513814975578, 0.09965839079226103, 0.07929513814975578, 0.08702540373521873, 0.07929513814975578, 0.09116870587824655, 0.11829444549468184, 0.10758288383802594]","([453], [2], [1], [488])"
0.5,"[0.07932710634760487, 0.08361404174584151, 0.0951446221390637, 0.07932710634760487, 0.09969856852860791, 0.07932710634760487, 0.08706048842501714, 0.07932710634760487, 0.09120546095926624, 0.1183421364417722, 0.10762625637001165]","([454], [5], [1], [489])"
0.5,"[0.07932710634760487, 0.08361404174584151, 0.0951446221390637, 0.07932710634760487, 0.09969856852860791, 0.07932710634760487, 0.08706048842501714, 0.07932710634760487, 0.09120546095926624, 0.1183421364417722, 0.10762625637001165]","([455], [7], [1], [490])"
0.5,"[0.07932710634760487, 0.08361404174584151, 0.0951446221390637, 0.07932710634760487, 0.09969856852860791, 0.07932710634760487, 0.08706048842501714, 0.07932710634760487, 0.09120546095926624, 0.1183421364417722, 0.10762625637001165]","([456], [1], [1], [491])"
0.5,"[0.07933605254720506, 0.08351069533537966, 0.0951553521759922, 0.07933605254720506, 0.09970981214173054, 0.07933605254720506, 0.08707030676508525, 0.07933605254720506, 0.09121574675306279, 0.1183554826032858, 0.10763839403664338]","([457], [1], [1], [492])"
0.5,"[0.07934454212693226, 0.08341262379323369, 0.09516553454482493, 0.07934454212693226, 0.09972048187349287, 0.07934454212693226, 0.08707962397066103, 0.07934454212693226, 0.0912255075532233, 0.11836814756799542, 0.10764991218883954]","([458], [0], [1], [493])"
0.5,"[0.07934454212693226, 0.08341262379323369, 0.09516553454482493, 0.07934454212693226, 0.09972048187349287, 0.07934454212693226, 0.08707962397066103, 0.07934454212693226, 0.0912255075532233, 0.11836814756799542, 0.10764991218883954]","([459], [7], [1], [494])"
0.5,"[0.07934454212693226, 0.08341262379323369, 0.09516553454482493, 0.07934454212693226, 0.09972048187349287, 0.07934454212693226, 0.08707962397066103, 0.07934454212693226, 0.0912255075532233, 0.11836814756799542, 0.10764991218883954]","([460], [1], [1], [495])"
0.5,"[0.07935260916960851, 0.08331943339497624, 0.09517521012436578, 0.07935260916960851, 0.0997306205592979, 0.07935260916960851, 0.08708847744720741, 0.07935260916960851, 0.09123478254609448, 0.11838018218149678, 0.1076608570681273]","([461], [1], [1], [496])"
0.5,"[0.07936028444899502, 0.08323076864241778, 0.09518441582454398, 0.07936028444899502, 0.0997402668757101, 0.07936028444899502, 0.08709690096853516, 0.07936028444899502, 0.09124360711346707, 0.11839163235284687, 0.10767127042649871]","([462], [10], [1], [497])"
0.5,"[0.0794036461045098, 0.08327624509128839, 0.09523642362514621, 0.0794036461045098, 0.09979476394717657, 0.0794036461045098, 0.08714448983294541, 0.0794036461045098, 0.09129346169610938, 0.11845632034147442, 0.10718371104782032]","([463], [6], [1], [498])"
0.5,"[0.07941826249604837, 0.08329157433955131, 0.0952539544681834, 0.07941826249604837, 0.09981313387620265, 0.07941826249604837, 0.08697645405361627, 0.07941826249604837, 0.0913102667302171, 0.11847812543536207, 0.10720344111267364]","([464], [9], [1], [499])"
0.5,"[0.079485289030905, 0.08336186982871555, 0.09533434583282338, 0.079485289030905, 0.09989737304596837, 0.079485289030905, 0.08704985946625193, 0.079485289030905, 0.091387329745491, 0.1177341484860385, 0.10729391747109117]","([465], [9], [1], [500])"
0.5,"[0.07954961770096818, 0.08342933587539465, 0.09541150138894627, 0.07954961770096818, 0.099978221530376, 0.07954961770096818, 0.08712031025981291, 0.07954961770096818, 0.09146129092063207, 0.11702011712800969, 0.1073807520929556]","([466], [3], [1], [501])"
0.5,"[0.07954961770096818, 0.08342933587539465, 0.09541150138894627, 0.07954961770096818, 0.099978221530376, 0.07954961770096818, 0.08712031025981291, 0.07954961770096818, 0.09146129092063207, 0.11702011712800969, 0.1073807520929556]","([467], [6], [1], [502])"
0.5,"[0.07956360681046495, 0.08344400724841357, 0.09542827987234766, 0.07956360681046495, 0.09999580308926594, 0.07956360681046495, 0.08695977681784017, 0.07956360681046495, 0.0914773747441674, 0.11704069557048546, 0.10739963541561996]","([468], [3], [1], [503])"
0.5,"[0.07956360681046495, 0.08344400724841357, 0.09542827987234766, 0.07956360681046495, 0.09999580308926594, 0.07956360681046495, 0.08695977681784017, 0.07956360681046495, 0.0914773747441674, 0.11704069557048546, 0.10739963541561996]","([469], [7], [1], [504])"
0.5,"[0.07956360681046495, 0.08344400724841357, 0.09542827987234766, 0.07956360681046495, 0.09999580308926594, 0.07956360681046495, 0.08695977681784017, 0.07956360681046495, 0.0914773747441674, 0.11704069557048546, 0.10739963541561996]","([470], [9], [1], [505])"
0.5,"[0.07962541759117817, 0.08350883260564192, 0.09550241548179884, 0.07962541759117817, 0.10007348708204565, 0.07962541759117817, 0.0870273334798774, 0.07962541759117817, 0.09154844100394621, 0.11635474873960851, 0.10748307124236883]","([471], [1], [1], [506])"
0.5,"[0.07963277790068606, 0.08342411520186123, 0.09551124340833238, 0.07963277790068606, 0.10008273754327701, 0.07963277790068606, 0.08703537799794005, 0.07963277790068606, 0.09155690343819319, 0.1163655041866673, 0.10749300662098454]","([472], [10], [1], [507])"
0.5,"[0.0796747949049518, 0.083468132646646, 0.09556163843946791, 0.0796747949049518, 0.10013554465262496, 0.0796747949049518, 0.08708130086971493, 0.0796747949049518, 0.09160521202297116, 0.11642690264612948, 0.10702208910263832]","([473], [4], [1], [508])"
